"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
8.743 GHz,-1.992
8.743 GHz,-1.992
8.743 GHz,-1.991
8.744 GHz,-1.991
8.744 GHz,-1.991
8.744 GHz,-1.991
8.745 GHz,-1.990
8.745 GHz,-1.990
8.745 GHz,-1.990
8.745 GHz,-1.990
8.746 GHz,-1.989
8.746 GHz,-1.989
8.746 GHz,-1.989
8.746 GHz,-1.988
8.747 GHz,-1.988
8.747 GHz,-1.988
8.747 GHz,-1.988
8.748 GHz,-1.987
8.748 GHz,-1.987
8.748 GHz,-1.987
8.748 GHz,-1.987
8.749 GHz,-1.986
8.749 GHz,-1.986
8.749 GHz,-1.986
8.750 GHz,-1.986
8.750 GHz,-1.985
8.750 GHz,-1.985
8.750 GHz,-1.985
8.751 GHz,-1.985
8.751 GHz,-1.984
8.751 GHz,-1.984
8.752 GHz,-1.984
8.752 GHz,-1.983
8.752 GHz,-1.983
8.752 GHz,-1.983
8.753 GHz,-1.983
8.753 GHz,-1.982
8.753 GHz,-1.982
8.754 GHz,-1.982
8.754 GHz,-1.982
8.754 GHz,-1.981
8.754 GHz,-1.981
8.755 GHz,-1.981
8.755 GHz,-1.981
8.755 GHz,-1.980
8.755 GHz,-1.980
8.756 GHz,-1.980
8.756 GHz,-1.980
8.756 GHz,-1.979
8.757 GHz,-1.979
8.757 GHz,-1.979
8.757 GHz,-1.978
8.757 GHz,-1.978
8.758 GHz,-1.978
8.758 GHz,-1.978
8.758 GHz,-1.977
8.759 GHz,-1.977
8.759 GHz,-1.977
8.759 GHz,-1.977
8.759 GHz,-1.976
8.760 GHz,-1.976
8.760 GHz,-1.976
8.760 GHz,-1.976
8.761 GHz,-1.976
8.761 GHz,-1.976
8.761 GHz,-1.976
8.761 GHz,-1.975
8.762 GHz,-1.975
8.762 GHz,-1.975
8.762 GHz,-1.975
8.762 GHz,-1.975
8.763 GHz,-1.975
8.763 GHz,-1.975
8.763 GHz,-1.975
8.764 GHz,-1.975
8.764 GHz,-1.975
8.764 GHz,-1.975
8.764 GHz,-1.975
8.765 GHz,-1.975
8.765 GHz,-1.974
8.765 GHz,-1.974
8.766 GHz,-1.974
8.766 GHz,-1.974
8.766 GHz,-1.974
8.766 GHz,-1.974
8.767 GHz,-1.974
8.767 GHz,-1.974
8.767 GHz,-1.974
8.768 GHz,-1.974
8.768 GHz,-1.974
8.768 GHz,-1.974
8.768 GHz,-1.974
8.769 GHz,-1.973
8.769 GHz,-1.973
8.769 GHz,-1.973
8.770 GHz,-1.973
8.770 GHz,-1.973
8.770 GHz,-1.973
8.770 GHz,-1.973
8.771 GHz,-1.973
8.771 GHz,-1.973
8.771 GHz,-1.973
8.771 GHz,-1.973
8.772 GHz,-1.973
8.772 GHz,-1.973
8.772 GHz,-1.972
8.773 GHz,-1.972
8.773 GHz,-1.972
8.773 GHz,-1.972
8.773 GHz,-1.972
8.774 GHz,-1.972
8.774 GHz,-1.972
8.774 GHz,-1.972
8.775 GHz,-1.972
8.775 GHz,-1.972
8.775 GHz,-1.972
8.775 GHz,-1.972
8.776 GHz,-1.972
8.776 GHz,-1.971
8.776 GHz,-1.971
8.777 GHz,-1.971
8.777 GHz,-1.971
8.777 GHz,-1.971
8.777 GHz,-1.971
8.778 GHz,-1.971
8.778 GHz,-1.971
8.778 GHz,-1.971
8.779 GHz,-1.971
8.779 GHz,-1.971
8.779 GHz,-1.971
8.779 GHz,-1.971
8.780 GHz,-1.970
8.780 GHz,-1.970
8.780 GHz,-1.970
8.780 GHz,-1.970
8.781 GHz,-1.970
8.781 GHz,-1.970
8.781 GHz,-1.970
8.782 GHz,-1.970
8.782 GHz,-1.970
8.782 GHz,-1.970
8.782 GHz,-1.970
8.783 GHz,-1.970
8.783 GHz,-1.970
8.783 GHz,-1.970
8.784 GHz,-1.970
8.784 GHz,-1.970
8.784 GHz,-1.970
8.784 GHz,-1.970
8.785 GHz,-1.970
8.785 GHz,-1.970
8.785 GHz,-1.970
8.786 GHz,-1.970
8.786 GHz,-1.970
8.786 GHz,-1.970
8.786 GHz,-1.970
8.787 GHz,-1.970
8.787 GHz,-1.970
8.787 GHz,-1.970
8.788 GHz,-1.970
8.788 GHz,-1.970
8.788 GHz,-1.970
8.788 GHz,-1.970
8.789 GHz,-1.970
8.789 GHz,-1.970
8.789 GHz,-1.970
8.790 GHz,-1.970
8.790 GHz,-1.969
8.790 GHz,-1.969
8.790 GHz,-1.969
8.791 GHz,-1.969
8.791 GHz,-1.969
8.791 GHz,-1.969
8.791 GHz,-1.969
8.792 GHz,-1.969
8.792 GHz,-1.969
8.792 GHz,-1.969
8.793 GHz,-1.969
8.793 GHz,-1.969
8.793 GHz,-1.969
8.793 GHz,-1.969
8.794 GHz,-1.969
8.794 GHz,-1.969
8.794 GHz,-1.969
8.795 GHz,-1.969
8.795 GHz,-1.969
8.795 GHz,-1.969
8.795 GHz,-1.969
8.796 GHz,-1.969
8.796 GHz,-1.969
8.796 GHz,-1.969
8.797 GHz,-1.969
8.797 GHz,-1.969
8.797 GHz,-1.969
8.797 GHz,-1.969
8.798 GHz,-1.969
8.798 GHz,-1.969
8.798 GHz,-1.969
8.799 GHz,-1.969
8.799 GHz,-1.969
8.799 GHz,-1.969
8.799 GHz,-1.969
8.800 GHz,-1.969
8.800 GHz,-1.969
8.800 GHz,-1.969
8.800 GHz,-1.968
8.801 GHz,-1.968
8.801 GHz,-1.968
8.801 GHz,-1.968
8.802 GHz,-1.968
8.802 GHz,-1.968
8.802 GHz,-1.968
8.802 GHz,-1.967
8.803 GHz,-1.967
8.803 GHz,-1.967
8.803 GHz,-1.967
8.804 GHz,-1.967
8.804 GHz,-1.967
8.804 GHz,-1.967
8.804 GHz,-1.966
8.805 GHz,-1.966
8.805 GHz,-1.966
8.805 GHz,-1.966
8.806 GHz,-1.966
8.806 GHz,-1.966
8.806 GHz,-1.966
8.806 GHz,-1.966
8.807 GHz,-1.965
8.807 GHz,-1.965
8.807 GHz,-1.965
8.807 GHz,-1.965
8.808 GHz,-1.965
8.808 GHz,-1.965
8.808 GHz,-1.965
8.809 GHz,-1.964
8.809 GHz,-1.964
8.809 GHz,-1.964
8.809 GHz,-1.964
8.810 GHz,-1.964
8.810 GHz,-1.964
8.810 GHz,-1.964
8.811 GHz,-1.964
8.811 GHz,-1.963
8.811 GHz,-1.963
8.811 GHz,-1.963
8.812 GHz,-1.963
8.812 GHz,-1.963
8.812 GHz,-1.963
8.813 GHz,-1.963
8.813 GHz,-1.962
8.813 GHz,-1.962
8.813 GHz,-1.962
8.814 GHz,-1.962
8.814 GHz,-1.962
8.814 GHz,-1.962
8.815 GHz,-1.962
8.815 GHz,-1.961
8.815 GHz,-1.961
8.815 GHz,-1.961
8.816 GHz,-1.961
8.816 GHz,-1.961
8.816 GHz,-1.961
8.816 GHz,-1.961
8.817 GHz,-1.961
8.817 GHz,-1.960
8.817 GHz,-1.960
8.818 GHz,-1.960
8.818 GHz,-1.960
8.818 GHz,-1.960
8.818 GHz,-1.960
8.819 GHz,-1.960
8.819 GHz,-1.959
8.819 GHz,-1.959
8.820 GHz,-1.959
8.820 GHz,-1.959
8.820 GHz,-1.959
8.820 GHz,-1.959
8.821 GHz,-1.959
8.821 GHz,-1.958
8.821 GHz,-1.958
8.822 GHz,-1.958
8.822 GHz,-1.958
8.822 GHz,-1.958
8.822 GHz,-1.957
8.823 GHz,-1.957
8.823 GHz,-1.957
8.823 GHz,-1.957
8.824 GHz,-1.957
8.824 GHz,-1.956
8.824 GHz,-1.956
8.824 GHz,-1.956
8.825 GHz,-1.956
8.825 GHz,-1.956
8.825 GHz,-1.955
8.825 GHz,-1.955
8.826 GHz,-1.955
8.826 GHz,-1.955
8.826 GHz,-1.955
8.827 GHz,-1.954
8.827 GHz,-1.954
8.827 GHz,-1.954
8.827 GHz,-1.954
8.828 GHz,-1.954
8.828 GHz,-1.953
8.828 GHz,-1.953
8.829 GHz,-1.953
8.829 GHz,-1.953
8.829 GHz,-1.953
8.829 GHz,-1.952
8.830 GHz,-1.952
8.830 GHz,-1.952
8.830 GHz,-1.952
8.831 GHz,-1.952
8.831 GHz,-1.951
8.831 GHz,-1.951
8.831 GHz,-1.951
8.832 GHz,-1.951
8.832 GHz,-1.951
8.832 GHz,-1.950
8.833 GHz,-1.950
8.833 GHz,-1.950
8.833 GHz,-1.950
8.833 GHz,-1.950
8.834 GHz,-1.949
8.834 GHz,-1.949
8.834 GHz,-1.949
8.835 GHz,-1.949
8.835 GHz,-1.949
8.835 GHz,-1.948
8.835 GHz,-1.948
8.836 GHz,-1.948
8.836 GHz,-1.948
8.836 GHz,-1.948
8.836 GHz,-1.947
8.837 GHz,-1.947
8.837 GHz,-1.947
8.837 GHz,-1.947
8.838 GHz,-1.947
8.838 GHz,-1.946
8.838 GHz,-1.946
8.838 GHz,-1.946
8.839 GHz,-1.946
8.839 GHz,-1.946
8.839 GHz,-1.945
8.840 GHz,-1.945
8.840 GHz,-1.945
8.840 GHz,-1.945
8.840 GHz,-1.945
8.841 GHz,-1.945
8.841 GHz,-1.944
8.841 GHz,-1.944
8.842 GHz,-1.944
8.842 GHz,-1.944
8.842 GHz,-1.944
8.842 GHz,-1.944
8.843 GHz,-1.943
8.843 GHz,-1.943
8.843 GHz,-1.943
8.844 GHz,-1.943
8.844 GHz,-1.943
8.844 GHz,-1.943
8.844 GHz,-1.943
8.845 GHz,-1.942
8.845 GHz,-1.942
8.845 GHz,-1.942
8.845 GHz,-1.942
8.846 GHz,-1.942
8.846 GHz,-1.942
8.846 GHz,-1.941
8.847 GHz,-1.941
8.847 GHz,-1.941
8.847 GHz,-1.941
8.847 GHz,-1.941
8.848 GHz,-1.941
8.848 GHz,-1.941
8.848 GHz,-1.940
8.849 GHz,-1.940
8.849 GHz,-1.940
8.849 GHz,-1.940
8.849 GHz,-1.940
8.850 GHz,-1.940
8.850 GHz,-1.939
8.850 GHz,-1.939
8.851 GHz,-1.939
8.851 GHz,-1.939
8.851 GHz,-1.939
8.851 GHz,-1.939
8.852 GHz,-1.939
8.852 GHz,-1.938
8.852 GHz,-1.938
8.852 GHz,-1.938
8.853 GHz,-1.938
8.853 GHz,-1.938
8.853 GHz,-1.938
8.854 GHz,-1.937
8.854 GHz,-1.937
8.854 GHz,-1.937
8.854 GHz,-1.937
8.855 GHz,-1.937
8.855 GHz,-1.937
8.855 GHz,-1.937
8.856 GHz,-1.936
8.856 GHz,-1.936
8.856 GHz,-1.936
8.856 GHz,-1.936
8.857 GHz,-1.936
8.857 GHz,-1.936
8.857 GHz,-1.935
8.858 GHz,-1.935
8.858 GHz,-1.935
8.858 GHz,-1.935
8.858 GHz,-1.935
8.859 GHz,-1.935
8.859 GHz,-1.935
8.859 GHz,-1.934
8.860 GHz,-1.934
8.860 GHz,-1.934
8.860 GHz,-1.934
8.860 GHz,-1.934
8.861 GHz,-1.934
8.861 GHz,-1.933
8.861 GHz,-1.933
8.861 GHz,-1.933
8.862 GHz,-1.933
8.862 GHz,-1.933
8.862 GHz,-1.933
8.863 GHz,-1.933
8.863 GHz,-1.932
8.863 GHz,-1.932
8.863 GHz,-1.932
8.864 GHz,-1.932
8.864 GHz,-1.932
8.864 GHz,-1.932
8.865 GHz,-1.931
8.865 GHz,-1.931
8.865 GHz,-1.931
8.865 GHz,-1.931
8.866 GHz,-1.931
8.866 GHz,-1.931
8.866 GHz,-1.931
8.867 GHz,-1.930
8.867 GHz,-1.930
8.867 GHz,-1.930
8.867 GHz,-1.930
8.868 GHz,-1.930
8.868 GHz,-1.930
8.868 GHz,-1.930
8.869 GHz,-1.929
8.869 GHz,-1.929
8.869 GHz,-1.929
8.869 GHz,-1.929
8.870 GHz,-1.929
8.870 GHz,-1.929
8.870 GHz,-1.928
8.870 GHz,-1.928
8.871 GHz,-1.928
8.871 GHz,-1.928
8.871 GHz,-1.928
8.872 GHz,-1.928
8.872 GHz,-1.928
8.872 GHz,-1.927
8.872 GHz,-1.927
8.873 GHz,-1.927
8.873 GHz,-1.927
8.873 GHz,-1.927
8.874 GHz,-1.927
8.874 GHz,-1.926
8.874 GHz,-1.926
8.874 GHz,-1.926
8.875 GHz,-1.926
8.875 GHz,-1.926
8.875 GHz,-1.926
8.876 GHz,-1.926
8.876 GHz,-1.925
8.876 GHz,-1.925
8.876 GHz,-1.925
8.877 GHz,-1.925
8.877 GHz,-1.925
8.877 GHz,-1.925
8.878 GHz,-1.924
8.878 GHz,-1.924
8.878 GHz,-1.924
8.878 GHz,-1.924
8.879 GHz,-1.924
8.879 GHz,-1.924
8.879 GHz,-1.924
8.880 GHz,-1.923
8.880 GHz,-1.923
8.880 GHz,-1.923
8.880 GHz,-1.923
8.881 GHz,-1.923
8.881 GHz,-1.923
8.881 GHz,-1.923
8.881 GHz,-1.923
8.882 GHz,-1.923
8.882 GHz,-1.923
8.882 GHz,-1.923
8.883 GHz,-1.923
8.883 GHz,-1.923
8.883 GHz,-1.923
8.883 GHz,-1.923
8.884 GHz,-1.923
8.884 GHz,-1.922
8.884 GHz,-1.922
8.885 GHz,-1.922
8.885 GHz,-1.922
8.885 GHz,-1.922
8.885 GHz,-1.922
8.886 GHz,-1.922
8.886 GHz,-1.922
8.886 GHz,-1.922
8.887 GHz,-1.922
8.887 GHz,-1.922
8.887 GHz,-1.922
8.887 GHz,-1.922
8.888 GHz,-1.922
8.888 GHz,-1.922
8.888 GHz,-1.922
8.889 GHz,-1.922
8.889 GHz,-1.922
8.889 GHz,-1.922
8.889 GHz,-1.922
8.890 GHz,-1.922
8.890 GHz,-1.921
8.890 GHz,-1.921
8.890 GHz,-1.921
8.891 GHz,-1.921
8.891 GHz,-1.921
8.891 GHz,-1.921
8.892 GHz,-1.921
8.892 GHz,-1.921
8.892 GHz,-1.921
8.892 GHz,-1.921
8.893 GHz,-1.921
8.893 GHz,-1.921
8.893 GHz,-1.921
8.894 GHz,-1.921
8.894 GHz,-1.921
8.894 GHz,-1.921
8.894 GHz,-1.921
8.895 GHz,-1.921
8.895 GHz,-1.921
8.895 GHz,-1.921
8.896 GHz,-1.921
8.896 GHz,-1.921
8.896 GHz,-1.920
8.896 GHz,-1.920
8.897 GHz,-1.920
8.897 GHz,-1.920
8.897 GHz,-1.920
8.898 GHz,-1.920
8.898 GHz,-1.920
8.898 GHz,-1.920
8.898 GHz,-1.920
8.899 GHz,-1.920
8.899 GHz,-1.920
8.899 GHz,-1.920
8.899 GHz,-1.920
8.900 GHz,-1.920
8.900 GHz,-1.920
8.900 GHz,-1.920
8.901 GHz,-1.920
8.901 GHz,-1.919
8.901 GHz,-1.919
8.901 GHz,-1.919
8.902 GHz,-1.919
8.902 GHz,-1.919
8.902 GHz,-1.919
8.903 GHz,-1.918
8.903 GHz,-1.918
8.903 GHz,-1.918
8.903 GHz,-1.918
8.904 GHz,-1.918
8.904 GHz,-1.918
8.904 GHz,-1.918
8.905 GHz,-1.917
8.905 GHz,-1.917
8.905 GHz,-1.917
8.905 GHz,-1.917
8.906 GHz,-1.917
8.906 GHz,-1.917
8.906 GHz,-1.916
8.906 GHz,-1.916
8.907 GHz,-1.916
8.907 GHz,-1.916
8.907 GHz,-1.916
8.908 GHz,-1.916
8.908 GHz,-1.916
8.908 GHz,-1.915
8.908 GHz,-1.915
8.909 GHz,-1.915
8.909 GHz,-1.915
8.909 GHz,-1.915
8.910 GHz,-1.915
8.910 GHz,-1.915
8.910 GHz,-1.914
8.910 GHz,-1.914
8.911 GHz,-1.914
8.911 GHz,-1.914
8.911 GHz,-1.914
8.912 GHz,-1.914
8.912 GHz,-1.913
8.912 GHz,-1.913
8.912 GHz,-1.913
8.913 GHz,-1.913
8.913 GHz,-1.913
8.913 GHz,-1.913
8.914 GHz,-1.913
8.914 GHz,-1.912
8.914 GHz,-1.912
8.914 GHz,-1.912
8.915 GHz,-1.912
8.915 GHz,-1.912
8.915 GHz,-1.912
8.915 GHz,-1.911
8.916 GHz,-1.911
8.916 GHz,-1.911
8.916 GHz,-1.911
8.917 GHz,-1.911
8.917 GHz,-1.911
8.917 GHz,-1.911
8.917 GHz,-1.910
8.918 GHz,-1.910
8.918 GHz,-1.910
8.918 GHz,-1.910
8.919 GHz,-1.910
8.919 GHz,-1.910
8.919 GHz,-1.910
8.919 GHz,-1.909
8.920 GHz,-1.909
8.920 GHz,-1.909
8.920 GHz,-1.909
8.921 GHz,-1.909
8.921 GHz,-1.909
8.921 GHz,-1.909
8.921 GHz,-1.908
8.922 GHz,-1.908
8.922 GHz,-1.908
8.922 GHz,-1.908
8.923 GHz,-1.908
8.923 GHz,-1.908
8.923 GHz,-1.908
8.923 GHz,-1.908
8.924 GHz,-1.908
8.924 GHz,-1.907
8.924 GHz,-1.907
8.925 GHz,-1.907
8.925 GHz,-1.907
8.925 GHz,-1.907
8.925 GHz,-1.907
8.926 GHz,-1.907
8.926 GHz,-1.907
8.926 GHz,-1.906
8.926 GHz,-1.906
8.927 GHz,-1.906
8.927 GHz,-1.906
8.927 GHz,-1.906
8.928 GHz,-1.906
8.928 GHz,-1.906
8.928 GHz,-1.906
8.928 GHz,-1.905
8.929 GHz,-1.905
8.929 GHz,-1.905
8.929 GHz,-1.905
8.930 GHz,-1.905
8.930 GHz,-1.905
8.930 GHz,-1.905
8.930 GHz,-1.905
8.931 GHz,-1.905
8.931 GHz,-1.904
8.931 GHz,-1.904
8.932 GHz,-1.904
8.932 GHz,-1.904
8.932 GHz,-1.904
8.932 GHz,-1.904
8.933 GHz,-1.904
8.933 GHz,-1.904
8.933 GHz,-1.903
8.934 GHz,-1.903
8.934 GHz,-1.903
8.934 GHz,-1.903
8.934 GHz,-1.903
8.935 GHz,-1.903
8.935 GHz,-1.903
8.935 GHz,-1.903
8.935 GHz,-1.903
8.936 GHz,-1.902
8.936 GHz,-1.902
8.936 GHz,-1.902
8.937 GHz,-1.902
8.937 GHz,-1.902
8.937 GHz,-1.902
8.937 GHz,-1.902
8.938 GHz,-1.902
8.938 GHz,-1.901
8.938 GHz,-1.901
8.939 GHz,-1.901
8.939 GHz,-1.901
8.939 GHz,-1.901
8.939 GHz,-1.901
8.940 GHz,-1.901
8.940 GHz,-1.901
8.940 GHz,-1.900
8.941 GHz,-1.900
8.941 GHz,-1.899
8.941 GHz,-1.899
8.941 GHz,-1.899
8.942 GHz,-1.898
8.942 GHz,-1.898
8.942 GHz,-1.897
8.943 GHz,-1.897
8.943 GHz,-1.897
8.943 GHz,-1.896
8.943 GHz,-1.896
8.944 GHz,-1.895
8.944 GHz,-1.895
8.944 GHz,-1.895
8.944 GHz,-1.894
8.945 GHz,-1.894
8.945 GHz,-1.893
8.945 GHz,-1.893
8.946 GHz,-1.893
8.946 GHz,-1.892
8.946 GHz,-1.892
8.946 GHz,-1.891
8.947 GHz,-1.891
8.947 GHz,-1.891
8.947 GHz,-1.890
8.948 GHz,-1.890
8.948 GHz,-1.889
8.948 GHz,-1.889
8.948 GHz,-1.889
8.949 GHz,-1.888
8.949 GHz,-1.888
8.949 GHz,-1.887
8.950 GHz,-1.887
8.950 GHz,-1.886
8.950 GHz,-1.886
8.950 GHz,-1.886
8.951 GHz,-1.885
8.951 GHz,-1.885
8.951 GHz,-1.884
8.951 GHz,-1.884
8.952 GHz,-1.884
8.952 GHz,-1.883
8.952 GHz,-1.883
8.953 GHz,-1.882
8.953 GHz,-1.882
8.953 GHz,-1.882
8.953 GHz,-1.881
8.954 GHz,-1.881
8.954 GHz,-1.880
8.954 GHz,-1.880
8.955 GHz,-1.880
8.955 GHz,-1.879
8.955 GHz,-1.879
8.955 GHz,-1.878
8.956 GHz,-1.878
8.956 GHz,-1.878
8.956 GHz,-1.877
8.957 GHz,-1.877
8.957 GHz,-1.876
8.957 GHz,-1.876
8.957 GHz,-1.876
8.958 GHz,-1.875
8.958 GHz,-1.875
8.958 GHz,-1.874
8.959 GHz,-1.874
8.959 GHz,-1.874
8.959 GHz,-1.873
8.959 GHz,-1.873
8.960 GHz,-1.872
8.960 GHz,-1.872
8.960 GHz,-1.872
8.960 GHz,-1.871
8.961 GHz,-1.871
8.961 GHz,-1.871
8.961 GHz,-1.871
8.962 GHz,-1.870
8.962 GHz,-1.870
8.962 GHz,-1.870
8.962 GHz,-1.869
8.963 GHz,-1.869
8.963 GHz,-1.869
8.963 GHz,-1.869
8.964 GHz,-1.868
8.964 GHz,-1.868
8.964 GHz,-1.868
8.964 GHz,-1.868
8.965 GHz,-1.867
8.965 GHz,-1.867
8.965 GHz,-1.867
8.966 GHz,-1.866
8.966 GHz,-1.866
8.966 GHz,-1.866
8.966 GHz,-1.866
8.967 GHz,-1.865
8.967 GHz,-1.865
8.967 GHz,-1.865
8.968 GHz,-1.865
8.968 GHz,-1.864
8.968 GHz,-1.864
8.968 GHz,-1.864
8.969 GHz,-1.863
8.969 GHz,-1.863
8.969 GHz,-1.863
8.970 GHz,-1.863
8.970 GHz,-1.862
8.970 GHz,-1.862
8.970 GHz,-1.862
8.971 GHz,-1.862
8.971 GHz,-1.861
8.971 GHz,-1.861
8.971 GHz,-1.861
8.972 GHz,-1.860
8.972 GHz,-1.860
8.972 GHz,-1.860
8.973 GHz,-1.860
8.973 GHz,-1.859
8.973 GHz,-1.859
8.973 GHz,-1.859
8.974 GHz,-1.859
8.974 GHz,-1.858
8.974 GHz,-1.858
8.975 GHz,-1.858
8.975 GHz,-1.857
8.975 GHz,-1.857
8.975 GHz,-1.857
8.976 GHz,-1.857
8.976 GHz,-1.856
8.976 GHz,-1.856
8.977 GHz,-1.856
8.977 GHz,-1.856
8.977 GHz,-1.855
8.977 GHz,-1.855
8.978 GHz,-1.855
8.978 GHz,-1.854
8.978 GHz,-1.854
8.979 GHz,-1.854
8.979 GHz,-1.854
8.979 GHz,-1.853
8.979 GHz,-1.853
8.980 GHz,-1.853
8.980 GHz,-1.853
8.980 GHz,-1.852
8.980 GHz,-1.852
8.981 GHz,-1.851
8.981 GHz,-1.851
8.981 GHz,-1.851
8.982 GHz,-1.850
8.982 GHz,-1.850
8.982 GHz,-1.849
8.982 GHz,-1.849
8.983 GHz,-1.848
8.983 GHz,-1.848
8.983 GHz,-1.848
8.984 GHz,-1.847
8.984 GHz,-1.847
8.984 GHz,-1.846
8.984 GHz,-1.846
8.985 GHz,-1.846
8.985 GHz,-1.845
8.985 GHz,-1.845
8.986 GHz,-1.844
8.986 GHz,-1.844
8.986 GHz,-1.844
8.986 GHz,-1.843
8.987 GHz,-1.843
8.987 GHz,-1.842
8.987 GHz,-1.842
8.988 GHz,-1.842
8.988 GHz,-1.841
8.988 GHz,-1.841
8.988 GHz,-1.840
8.989 GHz,-1.840
8.989 GHz,-1.840
8.989 GHz,-1.839
8.989 GHz,-1.839
8.990 GHz,-1.838
8.990 GHz,-1.838
8.990 GHz,-1.838
8.991 GHz,-1.837
8.991 GHz,-1.837
8.991 GHz,-1.836
8.991 GHz,-1.836
8.992 GHz,-1.835
8.992 GHz,-1.835
8.992 GHz,-1.835
8.993 GHz,-1.834
8.993 GHz,-1.834
8.993 GHz,-1.833
8.993 GHz,-1.833
8.994 GHz,-1.833
8.994 GHz,-1.832
8.994 GHz,-1.832
8.995 GHz,-1.831
8.995 GHz,-1.831
8.995 GHz,-1.831
8.995 GHz,-1.830
8.996 GHz,-1.830
8.996 GHz,-1.829
8.996 GHz,-1.829
8.996 GHz,-1.829
8.997 GHz,-1.828
8.997 GHz,-1.828
8.997 GHz,-1.827
8.998 GHz,-1.827
8.998 GHz,-1.827
8.998 GHz,-1.826
8.998 GHz,-1.826
8.999 GHz,-1.825
8.999 GHz,-1.825
8.999 GHz,-1.825
9.000 GHz,-1.824
9.000 GHz,-1.824
9.000 GHz,-1.823
9.000 GHz,-1.823
9.001 GHz,-1.823
9.001 GHz,-1.822
9.001 GHz,-1.822
9.002 GHz,-1.822
9.002 GHz,-1.821
9.002 GHz,-1.821
9.002 GHz,-1.821
9.003 GHz,-1.820
9.003 GHz,-1.820
9.003 GHz,-1.820
9.004 GHz,-1.819
9.004 GHz,-1.819
9.004 GHz,-1.819
9.004 GHz,-1.818
9.005 GHz,-1.818
9.005 GHz,-1.818
9.005 GHz,-1.817
9.005 GHz,-1.817
9.006 GHz,-1.817
9.006 GHz,-1.816
9.006 GHz,-1.816
9.007 GHz,-1.816
9.007 GHz,-1.815
9.007 GHz,-1.815
9.007 GHz,-1.815
9.008 GHz,-1.814
9.008 GHz,-1.814
9.008 GHz,-1.814
9.009 GHz,-1.813
9.009 GHz,-1.813
9.009 GHz,-1.813
9.009 GHz,-1.812
9.010 GHz,-1.812
9.010 GHz,-1.812
9.010 GHz,-1.811
9.011 GHz,-1.811
9.011 GHz,-1.811
9.011 GHz,-1.810
9.011 GHz,-1.810
9.012 GHz,-1.810
9.012 GHz,-1.809
9.012 GHz,-1.809
9.013 GHz,-1.809
9.013 GHz,-1.808
9.013 GHz,-1.808
9.013 GHz,-1.807
9.014 GHz,-1.807
9.014 GHz,-1.807
9.014 GHz,-1.806
9.014 GHz,-1.806
9.015 GHz,-1.806
9.015 GHz,-1.805
9.015 GHz,-1.805
9.016 GHz,-1.805
9.016 GHz,-1.804
9.016 GHz,-1.804
9.016 GHz,-1.804
9.017 GHz,-1.803
9.017 GHz,-1.803
9.017 GHz,-1.803
9.018 GHz,-1.802
9.018 GHz,-1.802
9.018 GHz,-1.802
9.018 GHz,-1.801
9.019 GHz,-1.801
9.019 GHz,-1.801
9.019 GHz,-1.800
9.020 GHz,-1.800
9.020 GHz,-1.800
9.020 GHz,-1.799
9.020 GHz,-1.799
9.021 GHz,-1.799
9.021 GHz,-1.798
9.021 GHz,-1.798
9.022 GHz,-1.797
9.022 GHz,-1.797
9.022 GHz,-1.797
9.022 GHz,-1.796
9.023 GHz,-1.796
9.023 GHz,-1.795
9.023 GHz,-1.795
9.024 GHz,-1.795
9.024 GHz,-1.794
9.024 GHz,-1.794
9.024 GHz,-1.793
9.025 GHz,-1.793
9.025 GHz,-1.793
9.025 GHz,-1.792
9.025 GHz,-1.792
9.026 GHz,-1.791
9.026 GHz,-1.791
9.026 GHz,-1.791
9.027 GHz,-1.790
9.027 GHz,-1.790
9.027 GHz,-1.789
9.027 GHz,-1.789
9.028 GHz,-1.789
9.028 GHz,-1.788
9.028 GHz,-1.788
9.029 GHz,-1.788
9.029 GHz,-1.787
9.029 GHz,-1.787
9.029 GHz,-1.786
9.030 GHz,-1.786
9.030 GHz,-1.786
9.030 GHz,-1.785
9.031 GHz,-1.785
9.031 GHz,-1.784
9.031 GHz,-1.784
9.031 GHz,-1.784
9.032 GHz,-1.783
9.032 GHz,-1.783
9.032 GHz,-1.782
9.033 GHz,-1.782
9.033 GHz,-1.782
9.033 GHz,-1.781
9.033 GHz,-1.781
9.034 GHz,-1.780
9.034 GHz,-1.780
9.034 GHz,-1.780
9.034 GHz,-1.779
9.035 GHz,-1.779
9.035 GHz,-1.778
9.035 GHz,-1.778
9.036 GHz,-1.778
9.036 GHz,-1.777
9.036 GHz,-1.777
9.036 GHz,-1.776
9.037 GHz,-1.776
9.037 GHz,-1.776
9.037 GHz,-1.775
9.038 GHz,-1.775
9.038 GHz,-1.774
9.038 GHz,-1.774
9.038 GHz,-1.774
9.039 GHz,-1.773
9.039 GHz,-1.773
9.039 GHz,-1.773
9.040 GHz,-1.772
9.040 GHz,-1.772
9.040 GHz,-1.771
9.040 GHz,-1.771
9.041 GHz,-1.771
9.041 GHz,-1.771
9.041 GHz,-1.770
9.041 GHz,-1.770
9.042 GHz,-1.770
9.042 GHz,-1.769
9.042 GHz,-1.769
9.043 GHz,-1.769
