"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
8.818 GHz,-1.485
8.818 GHz,-1.485
8.818 GHz,-1.485
8.818 GHz,-1.484
8.819 GHz,-1.484
8.819 GHz,-1.484
8.819 GHz,-1.483
8.820 GHz,-1.483
8.820 GHz,-1.483
8.820 GHz,-1.482
8.820 GHz,-1.482
8.821 GHz,-1.482
8.821 GHz,-1.481
8.821 GHz,-1.481
8.822 GHz,-1.481
8.822 GHz,-1.480
8.822 GHz,-1.480
8.822 GHz,-1.479
8.823 GHz,-1.479
8.823 GHz,-1.479
8.823 GHz,-1.478
8.824 GHz,-1.478
8.824 GHz,-1.477
8.824 GHz,-1.477
8.824 GHz,-1.477
8.825 GHz,-1.476
8.825 GHz,-1.476
8.825 GHz,-1.475
8.825 GHz,-1.475
8.826 GHz,-1.475
8.826 GHz,-1.474
8.826 GHz,-1.474
8.827 GHz,-1.473
8.827 GHz,-1.473
8.827 GHz,-1.472
8.827 GHz,-1.472
8.828 GHz,-1.472
8.828 GHz,-1.471
8.828 GHz,-1.471
8.829 GHz,-1.470
8.829 GHz,-1.470
8.829 GHz,-1.469
8.829 GHz,-1.469
8.830 GHz,-1.468
8.830 GHz,-1.468
8.830 GHz,-1.468
8.831 GHz,-1.467
8.831 GHz,-1.467
8.831 GHz,-1.466
8.831 GHz,-1.466
8.832 GHz,-1.465
8.832 GHz,-1.465
8.832 GHz,-1.464
8.833 GHz,-1.464
8.833 GHz,-1.463
8.833 GHz,-1.463
8.833 GHz,-1.463
8.834 GHz,-1.462
8.834 GHz,-1.462
8.834 GHz,-1.461
8.835 GHz,-1.461
8.835 GHz,-1.460
8.835 GHz,-1.460
8.835 GHz,-1.460
8.836 GHz,-1.459
8.836 GHz,-1.459
8.836 GHz,-1.458
8.836 GHz,-1.458
8.837 GHz,-1.457
8.837 GHz,-1.457
8.837 GHz,-1.457
8.838 GHz,-1.456
8.838 GHz,-1.456
8.838 GHz,-1.455
8.838 GHz,-1.455
8.839 GHz,-1.454
8.839 GHz,-1.454
8.839 GHz,-1.454
8.840 GHz,-1.453
8.840 GHz,-1.453
8.840 GHz,-1.452
8.840 GHz,-1.452
8.841 GHz,-1.452
8.841 GHz,-1.451
8.841 GHz,-1.451
8.842 GHz,-1.451
8.842 GHz,-1.450
8.842 GHz,-1.450
8.842 GHz,-1.449
8.843 GHz,-1.449
8.843 GHz,-1.449
8.843 GHz,-1.448
8.844 GHz,-1.448
8.844 GHz,-1.448
8.844 GHz,-1.447
8.844 GHz,-1.447
8.845 GHz,-1.446
8.845 GHz,-1.446
8.845 GHz,-1.446
8.845 GHz,-1.445
8.846 GHz,-1.445
8.846 GHz,-1.445
8.846 GHz,-1.444
8.847 GHz,-1.444
8.847 GHz,-1.444
8.847 GHz,-1.443
8.847 GHz,-1.443
8.848 GHz,-1.443
8.848 GHz,-1.442
8.848 GHz,-1.442
8.849 GHz,-1.441
8.849 GHz,-1.441
8.849 GHz,-1.441
8.849 GHz,-1.440
8.850 GHz,-1.440
8.850 GHz,-1.440
8.850 GHz,-1.439
8.851 GHz,-1.439
8.851 GHz,-1.439
8.851 GHz,-1.438
8.851 GHz,-1.438
8.852 GHz,-1.438
8.852 GHz,-1.437
8.852 GHz,-1.437
8.852 GHz,-1.437
8.853 GHz,-1.436
8.853 GHz,-1.436
8.853 GHz,-1.436
8.854 GHz,-1.435
8.854 GHz,-1.435
8.854 GHz,-1.434
8.854 GHz,-1.434
8.855 GHz,-1.434
8.855 GHz,-1.433
8.855 GHz,-1.433
8.856 GHz,-1.433
8.856 GHz,-1.432
8.856 GHz,-1.432
8.856 GHz,-1.432
8.857 GHz,-1.431
8.857 GHz,-1.431
8.857 GHz,-1.431
8.858 GHz,-1.430
8.858 GHz,-1.430
8.858 GHz,-1.430
8.858 GHz,-1.429
8.859 GHz,-1.429
8.859 GHz,-1.428
8.859 GHz,-1.428
8.860 GHz,-1.428
8.860 GHz,-1.427
8.860 GHz,-1.427
8.860 GHz,-1.427
8.861 GHz,-1.426
8.861 GHz,-1.426
8.861 GHz,-1.426
8.861 GHz,-1.425
8.862 GHz,-1.425
8.862 GHz,-1.424
8.862 GHz,-1.424
8.863 GHz,-1.424
8.863 GHz,-1.423
8.863 GHz,-1.423
8.863 GHz,-1.422
8.864 GHz,-1.422
8.864 GHz,-1.422
8.864 GHz,-1.421
8.865 GHz,-1.421
8.865 GHz,-1.421
8.865 GHz,-1.420
8.865 GHz,-1.420
8.866 GHz,-1.419
8.866 GHz,-1.419
8.866 GHz,-1.419
8.867 GHz,-1.418
8.867 GHz,-1.418
8.867 GHz,-1.417
8.867 GHz,-1.417
8.868 GHz,-1.417
8.868 GHz,-1.416
8.868 GHz,-1.416
8.869 GHz,-1.415
8.869 GHz,-1.415
8.869 GHz,-1.415
8.869 GHz,-1.414
8.870 GHz,-1.414
8.870 GHz,-1.413
8.870 GHz,-1.413
8.870 GHz,-1.413
8.871 GHz,-1.412
8.871 GHz,-1.412
8.871 GHz,-1.411
8.872 GHz,-1.411
8.872 GHz,-1.411
8.872 GHz,-1.410
8.872 GHz,-1.410
8.873 GHz,-1.410
8.873 GHz,-1.409
8.873 GHz,-1.409
8.874 GHz,-1.408
8.874 GHz,-1.408
8.874 GHz,-1.408
8.874 GHz,-1.407
8.875 GHz,-1.407
8.875 GHz,-1.407
8.875 GHz,-1.406
8.876 GHz,-1.406
8.876 GHz,-1.405
8.876 GHz,-1.405
8.876 GHz,-1.405
8.877 GHz,-1.404
8.877 GHz,-1.404
8.877 GHz,-1.404
8.878 GHz,-1.403
8.878 GHz,-1.403
8.878 GHz,-1.403
8.878 GHz,-1.402
8.879 GHz,-1.402
8.879 GHz,-1.402
8.879 GHz,-1.401
8.880 GHz,-1.401
8.880 GHz,-1.401
8.880 GHz,-1.400
8.880 GHz,-1.400
8.881 GHz,-1.400
8.881 GHz,-1.399
8.881 GHz,-1.399
8.881 GHz,-1.399
8.882 GHz,-1.398
8.882 GHz,-1.398
8.882 GHz,-1.398
8.883 GHz,-1.397
8.883 GHz,-1.397
8.883 GHz,-1.397
8.883 GHz,-1.396
8.884 GHz,-1.396
8.884 GHz,-1.396
8.884 GHz,-1.396
8.885 GHz,-1.395
8.885 GHz,-1.395
8.885 GHz,-1.395
8.885 GHz,-1.394
8.886 GHz,-1.394
8.886 GHz,-1.394
8.886 GHz,-1.394
8.887 GHz,-1.393
8.887 GHz,-1.393
8.887 GHz,-1.393
8.887 GHz,-1.392
8.888 GHz,-1.392
8.888 GHz,-1.392
8.888 GHz,-1.392
8.889 GHz,-1.391
8.889 GHz,-1.391
8.889 GHz,-1.391
8.889 GHz,-1.390
8.890 GHz,-1.390
8.890 GHz,-1.390
8.890 GHz,-1.390
8.890 GHz,-1.389
8.891 GHz,-1.389
8.891 GHz,-1.389
8.891 GHz,-1.389
8.892 GHz,-1.388
8.892 GHz,-1.388
8.892 GHz,-1.388
8.892 GHz,-1.388
8.893 GHz,-1.387
8.893 GHz,-1.387
8.893 GHz,-1.387
8.894 GHz,-1.386
8.894 GHz,-1.386
8.894 GHz,-1.386
8.894 GHz,-1.386
8.895 GHz,-1.385
8.895 GHz,-1.385
8.895 GHz,-1.385
8.896 GHz,-1.385
8.896 GHz,-1.384
8.896 GHz,-1.384
8.896 GHz,-1.384
8.897 GHz,-1.384
8.897 GHz,-1.383
8.897 GHz,-1.383
8.898 GHz,-1.383
8.898 GHz,-1.383
8.898 GHz,-1.382
8.898 GHz,-1.382
8.899 GHz,-1.382
8.899 GHz,-1.382
8.899 GHz,-1.381
8.899 GHz,-1.381
8.900 GHz,-1.381
8.900 GHz,-1.380
8.900 GHz,-1.380
8.901 GHz,-1.380
8.901 GHz,-1.380
8.901 GHz,-1.379
8.901 GHz,-1.379
8.902 GHz,-1.379
8.902 GHz,-1.379
8.902 GHz,-1.378
8.903 GHz,-1.378
8.903 GHz,-1.378
8.903 GHz,-1.378
8.903 GHz,-1.377
8.904 GHz,-1.377
8.904 GHz,-1.377
8.904 GHz,-1.377
8.905 GHz,-1.376
8.905 GHz,-1.376
8.905 GHz,-1.376
8.905 GHz,-1.376
8.906 GHz,-1.375
8.906 GHz,-1.375
8.906 GHz,-1.375
8.906 GHz,-1.375
8.907 GHz,-1.374
8.907 GHz,-1.374
8.907 GHz,-1.374
8.908 GHz,-1.374
8.908 GHz,-1.373
8.908 GHz,-1.373
8.908 GHz,-1.373
8.909 GHz,-1.373
8.909 GHz,-1.372
8.909 GHz,-1.372
8.910 GHz,-1.372
8.910 GHz,-1.372
8.910 GHz,-1.371
8.910 GHz,-1.371
8.911 GHz,-1.371
8.911 GHz,-1.371
8.911 GHz,-1.370
8.912 GHz,-1.370
8.912 GHz,-1.370
8.912 GHz,-1.370
8.912 GHz,-1.369
8.913 GHz,-1.369
8.913 GHz,-1.369
8.913 GHz,-1.369
8.914 GHz,-1.368
8.914 GHz,-1.368
8.914 GHz,-1.368
8.914 GHz,-1.368
8.915 GHz,-1.367
8.915 GHz,-1.367
8.915 GHz,-1.367
8.915 GHz,-1.367
8.916 GHz,-1.366
8.916 GHz,-1.366
8.916 GHz,-1.366
8.917 GHz,-1.366
8.917 GHz,-1.365
8.917 GHz,-1.365
8.917 GHz,-1.365
8.918 GHz,-1.365
8.918 GHz,-1.364
8.918 GHz,-1.364
8.919 GHz,-1.364
8.919 GHz,-1.364
8.919 GHz,-1.363
8.919 GHz,-1.363
8.920 GHz,-1.363
8.920 GHz,-1.363
8.920 GHz,-1.362
8.921 GHz,-1.362
8.921 GHz,-1.362
8.921 GHz,-1.362
8.921 GHz,-1.362
8.922 GHz,-1.361
8.922 GHz,-1.361
8.922 GHz,-1.361
8.923 GHz,-1.361
8.923 GHz,-1.360
8.923 GHz,-1.360
8.923 GHz,-1.360
8.924 GHz,-1.360
8.924 GHz,-1.359
8.924 GHz,-1.359
8.925 GHz,-1.359
8.925 GHz,-1.359
8.925 GHz,-1.359
8.925 GHz,-1.358
8.926 GHz,-1.358
8.926 GHz,-1.358
8.926 GHz,-1.358
8.926 GHz,-1.358
8.927 GHz,-1.357
8.927 GHz,-1.357
8.927 GHz,-1.357
8.928 GHz,-1.357
8.928 GHz,-1.356
8.928 GHz,-1.356
8.928 GHz,-1.356
8.929 GHz,-1.356
8.929 GHz,-1.356
8.929 GHz,-1.355
8.930 GHz,-1.355
8.930 GHz,-1.355
8.930 GHz,-1.355
8.930 GHz,-1.354
8.931 GHz,-1.354
8.931 GHz,-1.354
8.931 GHz,-1.354
8.932 GHz,-1.354
8.932 GHz,-1.353
8.932 GHz,-1.353
8.932 GHz,-1.353
8.933 GHz,-1.353
8.933 GHz,-1.352
8.933 GHz,-1.352
8.934 GHz,-1.352
8.934 GHz,-1.352
8.934 GHz,-1.351
8.934 GHz,-1.351
8.935 GHz,-1.351
8.935 GHz,-1.350
8.935 GHz,-1.350
8.935 GHz,-1.350
8.936 GHz,-1.350
8.936 GHz,-1.349
8.936 GHz,-1.349
8.937 GHz,-1.349
8.937 GHz,-1.348
8.937 GHz,-1.348
8.937 GHz,-1.348
8.938 GHz,-1.347
8.938 GHz,-1.347
8.938 GHz,-1.347
8.939 GHz,-1.346
8.939 GHz,-1.346
8.939 GHz,-1.346
8.939 GHz,-1.345
8.940 GHz,-1.345
8.940 GHz,-1.345
8.940 GHz,-1.344
8.941 GHz,-1.344
8.941 GHz,-1.343
8.941 GHz,-1.343
8.941 GHz,-1.343
8.942 GHz,-1.342
8.942 GHz,-1.342
8.942 GHz,-1.341
8.943 GHz,-1.341
8.943 GHz,-1.340
8.943 GHz,-1.340
8.943 GHz,-1.340
8.944 GHz,-1.339
8.944 GHz,-1.339
8.944 GHz,-1.338
8.944 GHz,-1.338
8.945 GHz,-1.337
8.945 GHz,-1.337
8.945 GHz,-1.336
8.946 GHz,-1.336
8.946 GHz,-1.335
8.946 GHz,-1.335
8.946 GHz,-1.334
8.947 GHz,-1.334
8.947 GHz,-1.333
8.947 GHz,-1.332
8.948 GHz,-1.332
8.948 GHz,-1.331
8.948 GHz,-1.331
8.948 GHz,-1.330
8.949 GHz,-1.330
8.949 GHz,-1.329
8.949 GHz,-1.329
8.950 GHz,-1.328
8.950 GHz,-1.328
8.950 GHz,-1.327
8.950 GHz,-1.326
8.951 GHz,-1.326
8.951 GHz,-1.325
8.951 GHz,-1.325
8.951 GHz,-1.324
8.952 GHz,-1.324
8.952 GHz,-1.323
8.952 GHz,-1.323
8.953 GHz,-1.322
8.953 GHz,-1.321
8.953 GHz,-1.321
8.953 GHz,-1.320
8.954 GHz,-1.320
8.954 GHz,-1.319
8.954 GHz,-1.319
8.955 GHz,-1.318
8.955 GHz,-1.318
8.955 GHz,-1.317
8.955 GHz,-1.316
8.956 GHz,-1.316
8.956 GHz,-1.315
8.956 GHz,-1.315
8.957 GHz,-1.314
8.957 GHz,-1.314
8.957 GHz,-1.313
8.957 GHz,-1.313
8.958 GHz,-1.312
8.958 GHz,-1.312
8.958 GHz,-1.311
8.959 GHz,-1.311
8.959 GHz,-1.310
8.959 GHz,-1.310
8.959 GHz,-1.309
8.960 GHz,-1.309
8.960 GHz,-1.308
8.960 GHz,-1.308
8.960 GHz,-1.307
8.961 GHz,-1.307
8.961 GHz,-1.306
8.961 GHz,-1.306
8.962 GHz,-1.305
8.962 GHz,-1.305
8.962 GHz,-1.304
8.962 GHz,-1.304
8.963 GHz,-1.304
8.963 GHz,-1.303
8.963 GHz,-1.303
8.964 GHz,-1.302
8.964 GHz,-1.302
8.964 GHz,-1.301
8.964 GHz,-1.301
8.965 GHz,-1.300
8.965 GHz,-1.300
8.965 GHz,-1.299
8.966 GHz,-1.299
8.966 GHz,-1.299
8.966 GHz,-1.298
8.966 GHz,-1.298
8.967 GHz,-1.297
8.967 GHz,-1.297
8.967 GHz,-1.296
8.968 GHz,-1.296
8.968 GHz,-1.296
8.968 GHz,-1.295
8.968 GHz,-1.295
8.969 GHz,-1.294
8.969 GHz,-1.294
8.969 GHz,-1.293
8.970 GHz,-1.293
8.970 GHz,-1.293
8.970 GHz,-1.292
8.970 GHz,-1.292
8.971 GHz,-1.291
8.971 GHz,-1.291
8.971 GHz,-1.290
8.971 GHz,-1.290
8.972 GHz,-1.290
8.972 GHz,-1.289
8.972 GHz,-1.289
8.973 GHz,-1.288
8.973 GHz,-1.288
8.973 GHz,-1.287
8.973 GHz,-1.287
8.974 GHz,-1.287
8.974 GHz,-1.286
8.974 GHz,-1.286
8.975 GHz,-1.285
8.975 GHz,-1.285
8.975 GHz,-1.284
8.975 GHz,-1.284
8.976 GHz,-1.283
8.976 GHz,-1.283
8.976 GHz,-1.283
8.977 GHz,-1.282
8.977 GHz,-1.282
8.977 GHz,-1.281
8.977 GHz,-1.281
8.978 GHz,-1.280
8.978 GHz,-1.280
8.978 GHz,-1.279
8.979 GHz,-1.279
8.979 GHz,-1.278
8.979 GHz,-1.278
8.979 GHz,-1.277
8.980 GHz,-1.277
8.980 GHz,-1.276
8.980 GHz,-1.276
8.980 GHz,-1.275
8.981 GHz,-1.275
8.981 GHz,-1.274
8.981 GHz,-1.274
8.982 GHz,-1.273
8.982 GHz,-1.273
8.982 GHz,-1.272
8.982 GHz,-1.272
8.983 GHz,-1.271
8.983 GHz,-1.271
8.983 GHz,-1.270
8.984 GHz,-1.270
8.984 GHz,-1.269
8.984 GHz,-1.269
8.984 GHz,-1.268
8.985 GHz,-1.268
8.985 GHz,-1.267
8.985 GHz,-1.266
8.986 GHz,-1.266
8.986 GHz,-1.265
8.986 GHz,-1.265
8.986 GHz,-1.264
8.987 GHz,-1.264
8.987 GHz,-1.263
8.987 GHz,-1.263
8.988 GHz,-1.262
8.988 GHz,-1.261
8.988 GHz,-1.261
8.988 GHz,-1.260
8.989 GHz,-1.260
8.989 GHz,-1.259
8.989 GHz,-1.259
8.989 GHz,-1.258
8.990 GHz,-1.257
8.990 GHz,-1.257
8.990 GHz,-1.256
8.991 GHz,-1.256
8.991 GHz,-1.255
8.991 GHz,-1.255
8.991 GHz,-1.254
8.992 GHz,-1.253
8.992 GHz,-1.253
8.992 GHz,-1.252
8.993 GHz,-1.252
8.993 GHz,-1.251
8.993 GHz,-1.251
8.993 GHz,-1.250
8.994 GHz,-1.250
8.994 GHz,-1.249
8.994 GHz,-1.248
8.995 GHz,-1.248
8.995 GHz,-1.247
8.995 GHz,-1.247
8.995 GHz,-1.246
8.996 GHz,-1.246
8.996 GHz,-1.245
8.996 GHz,-1.245
8.996 GHz,-1.244
8.997 GHz,-1.244
8.997 GHz,-1.243
8.997 GHz,-1.243
8.998 GHz,-1.242
8.998 GHz,-1.242
8.998 GHz,-1.241
8.998 GHz,-1.241
8.999 GHz,-1.240
8.999 GHz,-1.240
8.999 GHz,-1.239
9.000 GHz,-1.239
9.000 GHz,-1.239
9.000 GHz,-1.238
9.000 GHz,-1.238
9.001 GHz,-1.237
9.001 GHz,-1.237
9.001 GHz,-1.236
9.002 GHz,-1.236
9.002 GHz,-1.236
9.002 GHz,-1.235
9.002 GHz,-1.235
9.003 GHz,-1.234
9.003 GHz,-1.234
9.003 GHz,-1.234
9.004 GHz,-1.233
9.004 GHz,-1.233
9.004 GHz,-1.233
9.004 GHz,-1.232
9.005 GHz,-1.232
9.005 GHz,-1.231
9.005 GHz,-1.231
9.005 GHz,-1.231
9.006 GHz,-1.230
9.006 GHz,-1.230
9.006 GHz,-1.230
9.007 GHz,-1.229
9.007 GHz,-1.229
9.007 GHz,-1.229
9.007 GHz,-1.228
9.008 GHz,-1.228
9.008 GHz,-1.228
9.008 GHz,-1.227
9.009 GHz,-1.227
9.009 GHz,-1.227
9.009 GHz,-1.226
9.009 GHz,-1.226
9.010 GHz,-1.226
9.010 GHz,-1.225
9.010 GHz,-1.225
9.011 GHz,-1.225
9.011 GHz,-1.224
9.011 GHz,-1.224
9.011 GHz,-1.224
9.012 GHz,-1.223
9.012 GHz,-1.223
9.012 GHz,-1.223
9.013 GHz,-1.223
9.013 GHz,-1.222
9.013 GHz,-1.222
9.013 GHz,-1.222
9.014 GHz,-1.221
9.014 GHz,-1.221
9.014 GHz,-1.221
9.014 GHz,-1.220
9.015 GHz,-1.220
9.015 GHz,-1.220
9.015 GHz,-1.219
9.016 GHz,-1.219
9.016 GHz,-1.219
9.016 GHz,-1.218
9.016 GHz,-1.218
9.017 GHz,-1.218
9.017 GHz,-1.217
9.017 GHz,-1.217
9.018 GHz,-1.217
9.018 GHz,-1.217
9.018 GHz,-1.216
9.018 GHz,-1.216
9.019 GHz,-1.216
9.019 GHz,-1.215
9.019 GHz,-1.215
9.020 GHz,-1.215
9.020 GHz,-1.214
9.020 GHz,-1.214
9.020 GHz,-1.214
9.021 GHz,-1.213
9.021 GHz,-1.213
9.021 GHz,-1.212
9.022 GHz,-1.212
9.022 GHz,-1.212
9.022 GHz,-1.211
9.022 GHz,-1.211
9.023 GHz,-1.211
9.023 GHz,-1.210
9.023 GHz,-1.210
9.024 GHz,-1.210
9.024 GHz,-1.209
9.024 GHz,-1.209
9.024 GHz,-1.209
9.025 GHz,-1.208
9.025 GHz,-1.208
9.025 GHz,-1.208
9.025 GHz,-1.207
9.026 GHz,-1.207
9.026 GHz,-1.207
9.026 GHz,-1.206
9.027 GHz,-1.206
9.027 GHz,-1.205
9.027 GHz,-1.205
9.027 GHz,-1.205
9.028 GHz,-1.204
9.028 GHz,-1.204
9.028 GHz,-1.204
9.029 GHz,-1.203
9.029 GHz,-1.203
9.029 GHz,-1.203
9.029 GHz,-1.202
9.030 GHz,-1.202
9.030 GHz,-1.202
9.030 GHz,-1.201
9.031 GHz,-1.201
9.031 GHz,-1.201
9.031 GHz,-1.200
9.031 GHz,-1.200
9.032 GHz,-1.199
9.032 GHz,-1.199
9.032 GHz,-1.199
9.033 GHz,-1.198
9.033 GHz,-1.198
9.033 GHz,-1.198
9.033 GHz,-1.197
9.034 GHz,-1.197
9.034 GHz,-1.197
9.034 GHz,-1.196
9.034 GHz,-1.196
9.035 GHz,-1.196
9.035 GHz,-1.195
9.035 GHz,-1.195
9.036 GHz,-1.195
9.036 GHz,-1.194
9.036 GHz,-1.194
9.036 GHz,-1.194
9.037 GHz,-1.193
9.037 GHz,-1.193
9.037 GHz,-1.193
9.038 GHz,-1.192
9.038 GHz,-1.192
9.038 GHz,-1.192
9.038 GHz,-1.192
9.039 GHz,-1.191
9.039 GHz,-1.191
9.039 GHz,-1.191
9.040 GHz,-1.190
9.040 GHz,-1.190
9.040 GHz,-1.190
9.040 GHz,-1.189
9.041 GHz,-1.189
9.041 GHz,-1.189
9.041 GHz,-1.189
9.041 GHz,-1.188
9.042 GHz,-1.188
9.042 GHz,-1.188
9.042 GHz,-1.187
9.043 GHz,-1.187
9.043 GHz,-1.187
9.043 GHz,-1.187
9.043 GHz,-1.186
9.044 GHz,-1.186
9.044 GHz,-1.186
9.044 GHz,-1.186
9.045 GHz,-1.185
9.045 GHz,-1.185
9.045 GHz,-1.185
9.045 GHz,-1.185
9.046 GHz,-1.184
9.046 GHz,-1.184
9.046 GHz,-1.184
9.047 GHz,-1.184
9.047 GHz,-1.183
9.047 GHz,-1.183
9.047 GHz,-1.183
9.048 GHz,-1.183
9.048 GHz,-1.182
9.048 GHz,-1.182
9.049 GHz,-1.182
9.049 GHz,-1.182
9.049 GHz,-1.182
9.049 GHz,-1.181
9.050 GHz,-1.181
9.050 GHz,-1.181
9.050 GHz,-1.181
9.050 GHz,-1.180
9.051 GHz,-1.180
9.051 GHz,-1.180
9.051 GHz,-1.180
9.052 GHz,-1.179
9.052 GHz,-1.179
9.052 GHz,-1.179
9.052 GHz,-1.179
9.053 GHz,-1.179
9.053 GHz,-1.178
9.053 GHz,-1.178
9.054 GHz,-1.178
9.054 GHz,-1.178
9.054 GHz,-1.177
9.054 GHz,-1.177
9.055 GHz,-1.177
9.055 GHz,-1.177
9.055 GHz,-1.176
9.056 GHz,-1.176
9.056 GHz,-1.176
9.056 GHz,-1.176
9.056 GHz,-1.175
9.057 GHz,-1.175
9.057 GHz,-1.175
9.057 GHz,-1.174
9.058 GHz,-1.174
9.058 GHz,-1.174
9.058 GHz,-1.174
9.058 GHz,-1.173
9.059 GHz,-1.173
9.059 GHz,-1.173
9.059 GHz,-1.173
9.059 GHz,-1.172
9.060 GHz,-1.172
9.060 GHz,-1.172
9.060 GHz,-1.171
9.061 GHz,-1.171
9.061 GHz,-1.171
9.061 GHz,-1.170
9.061 GHz,-1.170
9.062 GHz,-1.170
9.062 GHz,-1.169
9.062 GHz,-1.169
9.063 GHz,-1.169
9.063 GHz,-1.168
9.063 GHz,-1.168
9.063 GHz,-1.168
9.064 GHz,-1.167
9.064 GHz,-1.167
9.064 GHz,-1.167
9.065 GHz,-1.166
9.065 GHz,-1.166
9.065 GHz,-1.165
9.065 GHz,-1.165
9.066 GHz,-1.165
9.066 GHz,-1.164
9.066 GHz,-1.164
9.067 GHz,-1.164
9.067 GHz,-1.163
9.067 GHz,-1.163
9.067 GHz,-1.162
9.068 GHz,-1.162
9.068 GHz,-1.162
9.068 GHz,-1.161
9.069 GHz,-1.161
9.069 GHz,-1.160
9.069 GHz,-1.160
9.069 GHz,-1.160
9.070 GHz,-1.159
9.070 GHz,-1.159
9.070 GHz,-1.159
9.070 GHz,-1.158
9.071 GHz,-1.158
9.071 GHz,-1.157
9.071 GHz,-1.157
9.072 GHz,-1.157
9.072 GHz,-1.156
9.072 GHz,-1.156
9.072 GHz,-1.155
9.073 GHz,-1.155
9.073 GHz,-1.155
9.073 GHz,-1.154
9.074 GHz,-1.154
9.074 GHz,-1.153
9.074 GHz,-1.153
9.074 GHz,-1.153
9.075 GHz,-1.152
9.075 GHz,-1.152
9.075 GHz,-1.152
9.076 GHz,-1.151
9.076 GHz,-1.151
9.076 GHz,-1.150
9.076 GHz,-1.150
9.077 GHz,-1.150
9.077 GHz,-1.149
9.077 GHz,-1.149
9.078 GHz,-1.149
9.078 GHz,-1.148
9.078 GHz,-1.148
9.078 GHz,-1.148
9.079 GHz,-1.147
9.079 GHz,-1.147
9.079 GHz,-1.147
9.079 GHz,-1.146
9.080 GHz,-1.146
9.080 GHz,-1.146
9.080 GHz,-1.145
9.081 GHz,-1.145
9.081 GHz,-1.145
9.081 GHz,-1.144
9.081 GHz,-1.144
9.082 GHz,-1.144
9.082 GHz,-1.143
9.082 GHz,-1.143
9.083 GHz,-1.143
9.083 GHz,-1.143
9.083 GHz,-1.142
9.083 GHz,-1.142
9.084 GHz,-1.142
9.084 GHz,-1.141
9.084 GHz,-1.141
9.085 GHz,-1.141
9.085 GHz,-1.140
9.085 GHz,-1.140
9.085 GHz,-1.140
9.086 GHz,-1.139
9.086 GHz,-1.139
9.086 GHz,-1.139
9.086 GHz,-1.138
9.087 GHz,-1.138
9.087 GHz,-1.138
9.087 GHz,-1.138
9.088 GHz,-1.137
9.088 GHz,-1.137
9.088 GHz,-1.137
9.088 GHz,-1.136
9.089 GHz,-1.136
9.089 GHz,-1.136
9.089 GHz,-1.136
9.090 GHz,-1.135
9.090 GHz,-1.135
9.090 GHz,-1.135
9.090 GHz,-1.134
9.091 GHz,-1.134
9.091 GHz,-1.134
9.091 GHz,-1.134
9.092 GHz,-1.133
9.092 GHz,-1.133
9.092 GHz,-1.133
9.092 GHz,-1.132
9.093 GHz,-1.132
9.093 GHz,-1.132
9.093 GHz,-1.132
9.094 GHz,-1.131
9.094 GHz,-1.131
9.094 GHz,-1.131
9.094 GHz,-1.131
9.095 GHz,-1.130
9.095 GHz,-1.130
9.095 GHz,-1.130
9.095 GHz,-1.130
9.096 GHz,-1.129
9.096 GHz,-1.129
9.096 GHz,-1.129
9.097 GHz,-1.129
9.097 GHz,-1.129
9.097 GHz,-1.128
9.097 GHz,-1.128
9.098 GHz,-1.128
9.098 GHz,-1.128
9.098 GHz,-1.128
9.099 GHz,-1.127
9.099 GHz,-1.127
9.099 GHz,-1.127
9.099 GHz,-1.127
9.100 GHz,-1.127
9.100 GHz,-1.126
9.100 GHz,-1.126
9.101 GHz,-1.126
9.101 GHz,-1.126
9.101 GHz,-1.126
9.101 GHz,-1.126
9.102 GHz,-1.125
9.102 GHz,-1.125
9.102 GHz,-1.125
9.103 GHz,-1.125
9.103 GHz,-1.125
9.103 GHz,-1.125
9.103 GHz,-1.124
9.104 GHz,-1.124
9.104 GHz,-1.124
9.104 GHz,-1.124
9.104 GHz,-1.124
9.105 GHz,-1.124
9.105 GHz,-1.124
9.105 GHz,-1.123
9.106 GHz,-1.123
9.106 GHz,-1.123
9.106 GHz,-1.123
9.106 GHz,-1.123
9.107 GHz,-1.123
9.107 GHz,-1.123
9.107 GHz,-1.123
9.108 GHz,-1.123
9.108 GHz,-1.122
9.108 GHz,-1.122
9.108 GHz,-1.122
9.109 GHz,-1.122
9.109 GHz,-1.122
9.109 GHz,-1.122
9.110 GHz,-1.122
9.110 GHz,-1.122
9.110 GHz,-1.122
9.110 GHz,-1.122
9.111 GHz,-1.122
9.111 GHz,-1.122
9.111 GHz,-1.121
9.112 GHz,-1.121
9.112 GHz,-1.121
9.112 GHz,-1.121
9.112 GHz,-1.121
9.113 GHz,-1.121
9.113 GHz,-1.121
9.113 GHz,-1.121
9.114 GHz,-1.121
9.114 GHz,-1.121
9.114 GHz,-1.121
9.114 GHz,-1.121
9.115 GHz,-1.121
9.115 GHz,-1.121
9.115 GHz,-1.121
9.115 GHz,-1.121
9.116 GHz,-1.121
9.116 GHz,-1.121
9.116 GHz,-1.120
9.117 GHz,-1.120
9.117 GHz,-1.120
9.117 GHz,-1.120
9.117 GHz,-1.120
