"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
7.627 GHz,-11.114
7.627 GHz,-11.110
7.627 GHz,-11.106
7.628 GHz,-11.102
7.628 GHz,-11.098
7.628 GHz,-11.094
7.628 GHz,-11.090
7.629 GHz,-11.086
7.629 GHz,-11.082
7.629 GHz,-11.078
7.630 GHz,-11.074
7.630 GHz,-11.070
7.630 GHz,-11.066
7.630 GHz,-11.062
7.631 GHz,-11.058
7.631 GHz,-11.054
7.631 GHz,-11.050
7.632 GHz,-11.046
7.632 GHz,-11.042
7.632 GHz,-11.038
7.632 GHz,-11.034
7.633 GHz,-11.030
7.633 GHz,-11.026
7.633 GHz,-11.022
7.634 GHz,-11.019
7.634 GHz,-11.015
7.634 GHz,-11.011
7.634 GHz,-11.007
7.635 GHz,-11.003
7.635 GHz,-10.999
7.635 GHz,-10.995
7.636 GHz,-10.991
7.636 GHz,-10.987
7.636 GHz,-10.983
7.636 GHz,-10.979
7.637 GHz,-10.975
7.637 GHz,-10.971
7.637 GHz,-10.967
7.638 GHz,-10.963
7.638 GHz,-10.959
7.638 GHz,-10.955
7.638 GHz,-10.951
7.639 GHz,-10.947
7.639 GHz,-10.943
7.639 GHz,-10.939
7.639 GHz,-10.935
7.640 GHz,-10.931
7.640 GHz,-10.927
7.640 GHz,-10.923
7.641 GHz,-10.918
7.641 GHz,-10.914
7.641 GHz,-10.910
7.641 GHz,-10.906
7.642 GHz,-10.902
7.642 GHz,-10.898
7.642 GHz,-10.894
7.643 GHz,-10.890
7.643 GHz,-10.886
7.643 GHz,-10.882
7.643 GHz,-10.878
7.644 GHz,-10.874
7.644 GHz,-10.870
7.644 GHz,-10.865
7.645 GHz,-10.861
7.645 GHz,-10.857
7.645 GHz,-10.853
7.645 GHz,-10.849
7.646 GHz,-10.845
7.646 GHz,-10.841
7.646 GHz,-10.837
7.646 GHz,-10.833
7.647 GHz,-10.828
7.647 GHz,-10.824
7.647 GHz,-10.820
7.648 GHz,-10.816
7.648 GHz,-10.812
7.648 GHz,-10.808
7.648 GHz,-10.804
7.649 GHz,-10.800
7.649 GHz,-10.795
7.649 GHz,-10.791
7.650 GHz,-10.787
7.650 GHz,-10.783
7.650 GHz,-10.779
7.650 GHz,-10.775
7.651 GHz,-10.771
7.651 GHz,-10.767
7.651 GHz,-10.763
7.652 GHz,-10.758
7.652 GHz,-10.754
7.652 GHz,-10.750
7.652 GHz,-10.746
7.653 GHz,-10.742
7.653 GHz,-10.738
7.653 GHz,-10.734
7.654 GHz,-10.730
7.654 GHz,-10.726
7.654 GHz,-10.722
7.654 GHz,-10.718
7.655 GHz,-10.713
7.655 GHz,-10.709
7.655 GHz,-10.705
7.655 GHz,-10.701
7.656 GHz,-10.697
7.656 GHz,-10.693
7.656 GHz,-10.689
7.657 GHz,-10.685
7.657 GHz,-10.681
7.657 GHz,-10.677
7.657 GHz,-10.673
7.658 GHz,-10.669
7.658 GHz,-10.665
7.658 GHz,-10.661
7.659 GHz,-10.657
7.659 GHz,-10.653
7.659 GHz,-10.649
7.659 GHz,-10.645
7.660 GHz,-10.641
7.660 GHz,-10.637
7.660 GHz,-10.633
7.661 GHz,-10.630
7.661 GHz,-10.626
7.661 GHz,-10.622
7.661 GHz,-10.618
7.662 GHz,-10.614
7.662 GHz,-10.610
7.662 GHz,-10.606
7.663 GHz,-10.602
7.663 GHz,-10.599
7.663 GHz,-10.595
7.663 GHz,-10.591
7.664 GHz,-10.587
7.664 GHz,-10.583
7.664 GHz,-10.580
7.665 GHz,-10.576
7.665 GHz,-10.572
7.665 GHz,-10.568
7.665 GHz,-10.564
7.666 GHz,-10.561
7.666 GHz,-10.557
7.666 GHz,-10.553
7.666 GHz,-10.549
7.667 GHz,-10.546
7.667 GHz,-10.542
7.667 GHz,-10.538
7.668 GHz,-10.534
7.668 GHz,-10.531
7.668 GHz,-10.527
7.668 GHz,-10.523
7.669 GHz,-10.519
7.669 GHz,-10.516
7.669 GHz,-10.512
7.670 GHz,-10.508
7.670 GHz,-10.504
7.670 GHz,-10.501
7.670 GHz,-10.497
7.671 GHz,-10.493
7.671 GHz,-10.489
7.671 GHz,-10.486
7.672 GHz,-10.482
7.672 GHz,-10.478
7.672 GHz,-10.474
7.672 GHz,-10.471
7.673 GHz,-10.467
7.673 GHz,-10.463
7.673 GHz,-10.459
7.673 GHz,-10.456
7.674 GHz,-10.452
7.674 GHz,-10.448
7.674 GHz,-10.444
7.675 GHz,-10.441
7.675 GHz,-10.437
7.675 GHz,-10.433
7.675 GHz,-10.429
7.676 GHz,-10.425
7.676 GHz,-10.422
7.676 GHz,-10.418
7.677 GHz,-10.414
7.677 GHz,-10.410
7.677 GHz,-10.406
7.677 GHz,-10.402
7.678 GHz,-10.398
7.678 GHz,-10.395
7.678 GHz,-10.391
7.679 GHz,-10.387
7.679 GHz,-10.383
7.679 GHz,-10.379
7.679 GHz,-10.375
7.680 GHz,-10.371
7.680 GHz,-10.367
7.680 GHz,-10.363
7.681 GHz,-10.359
7.681 GHz,-10.355
7.681 GHz,-10.351
7.681 GHz,-10.347
7.682 GHz,-10.343
7.682 GHz,-10.339
7.682 GHz,-10.335
7.683 GHz,-10.331
7.683 GHz,-10.327
7.683 GHz,-10.323
7.683 GHz,-10.319
7.684 GHz,-10.315
7.684 GHz,-10.311
7.684 GHz,-10.307
7.684 GHz,-10.303
7.685 GHz,-10.299
7.685 GHz,-10.295
7.685 GHz,-10.291
7.686 GHz,-10.287
7.686 GHz,-10.283
7.686 GHz,-10.279
7.686 GHz,-10.275
7.687 GHz,-10.271
7.687 GHz,-10.267
7.687 GHz,-10.262
7.688 GHz,-10.258
7.688 GHz,-10.254
7.688 GHz,-10.250
7.688 GHz,-10.246
7.689 GHz,-10.242
7.689 GHz,-10.238
7.689 GHz,-10.234
7.690 GHz,-10.230
7.690 GHz,-10.226
7.690 GHz,-10.222
7.690 GHz,-10.217
7.691 GHz,-10.213
7.691 GHz,-10.209
7.691 GHz,-10.205
7.691 GHz,-10.201
7.692 GHz,-10.197
7.692 GHz,-10.193
7.692 GHz,-10.189
7.693 GHz,-10.184
7.693 GHz,-10.180
7.693 GHz,-10.176
7.693 GHz,-10.172
7.694 GHz,-10.168
7.694 GHz,-10.164
7.694 GHz,-10.160
7.695 GHz,-10.155
7.695 GHz,-10.151
7.695 GHz,-10.147
7.695 GHz,-10.143
7.696 GHz,-10.139
7.696 GHz,-10.135
7.696 GHz,-10.130
7.697 GHz,-10.126
7.697 GHz,-10.122
7.697 GHz,-10.118
7.697 GHz,-10.114
7.698 GHz,-10.110
7.698 GHz,-10.105
7.698 GHz,-10.101
7.699 GHz,-10.097
7.699 GHz,-10.093
7.699 GHz,-10.089
7.699 GHz,-10.084
7.700 GHz,-10.080
7.700 GHz,-10.076
7.700 GHz,-10.072
7.700 GHz,-10.068
7.701 GHz,-10.063
7.701 GHz,-10.059
7.701 GHz,-10.055
7.702 GHz,-10.051
7.702 GHz,-10.046
7.702 GHz,-10.042
7.702 GHz,-10.038
7.703 GHz,-10.034
7.703 GHz,-10.029
7.703 GHz,-10.025
7.704 GHz,-10.021
7.704 GHz,-10.017
7.704 GHz,-10.012
7.704 GHz,-10.008
7.705 GHz,-10.004
7.705 GHz,-10.000
7.705 GHz,-9.995
7.706 GHz,-9.991
7.706 GHz,-9.987
7.706 GHz,-9.982
7.706 GHz,-9.978
7.707 GHz,-9.974
7.707 GHz,-9.969
7.707 GHz,-9.965
7.708 GHz,-9.961
7.708 GHz,-9.957
7.708 GHz,-9.952
7.708 GHz,-9.948
7.709 GHz,-9.944
7.709 GHz,-9.939
7.709 GHz,-9.935
7.710 GHz,-9.931
7.710 GHz,-9.926
7.710 GHz,-9.922
7.710 GHz,-9.918
7.711 GHz,-9.913
7.711 GHz,-9.909
7.711 GHz,-9.905
7.711 GHz,-9.901
7.712 GHz,-9.896
7.712 GHz,-9.892
7.712 GHz,-9.888
7.713 GHz,-9.883
7.713 GHz,-9.879
7.713 GHz,-9.875
7.713 GHz,-9.870
7.714 GHz,-9.866
7.714 GHz,-9.862
7.714 GHz,-9.858
7.715 GHz,-9.853
7.715 GHz,-9.849
7.715 GHz,-9.845
7.715 GHz,-9.841
7.716 GHz,-9.836
7.716 GHz,-9.832
7.716 GHz,-9.828
7.717 GHz,-9.824
7.717 GHz,-9.819
7.717 GHz,-9.815
7.717 GHz,-9.811
7.718 GHz,-9.807
7.718 GHz,-9.802
7.718 GHz,-9.798
7.718 GHz,-9.794
7.719 GHz,-9.790
7.719 GHz,-9.785
7.719 GHz,-9.781
7.720 GHz,-9.777
7.720 GHz,-9.773
7.720 GHz,-9.769
7.720 GHz,-9.765
7.721 GHz,-9.760
7.721 GHz,-9.756
7.721 GHz,-9.752
7.722 GHz,-9.748
7.722 GHz,-9.744
7.722 GHz,-9.740
7.722 GHz,-9.735
7.723 GHz,-9.731
7.723 GHz,-9.727
7.723 GHz,-9.723
7.724 GHz,-9.719
7.724 GHz,-9.715
7.724 GHz,-9.710
7.724 GHz,-9.706
7.725 GHz,-9.702
7.725 GHz,-9.698
7.725 GHz,-9.694
7.726 GHz,-9.690
7.726 GHz,-9.685
7.726 GHz,-9.681
7.726 GHz,-9.677
7.727 GHz,-9.673
7.727 GHz,-9.669
7.727 GHz,-9.665
7.728 GHz,-9.661
7.728 GHz,-9.656
7.728 GHz,-9.652
7.728 GHz,-9.648
7.729 GHz,-9.644
7.729 GHz,-9.640
7.729 GHz,-9.636
7.729 GHz,-9.632
7.730 GHz,-9.628
7.730 GHz,-9.623
7.730 GHz,-9.619
7.731 GHz,-9.615
7.731 GHz,-9.611
7.731 GHz,-9.607
7.731 GHz,-9.603
7.732 GHz,-9.599
7.732 GHz,-9.595
7.732 GHz,-9.591
7.733 GHz,-9.587
7.733 GHz,-9.583
7.733 GHz,-9.578
7.733 GHz,-9.574
7.734 GHz,-9.570
7.734 GHz,-9.566
7.734 GHz,-9.562
7.735 GHz,-9.558
7.735 GHz,-9.554
7.735 GHz,-9.550
7.735 GHz,-9.546
7.736 GHz,-9.542
7.736 GHz,-9.538
7.736 GHz,-9.534
7.737 GHz,-9.530
7.737 GHz,-9.526
7.737 GHz,-9.522
7.737 GHz,-9.518
7.738 GHz,-9.514
7.738 GHz,-9.510
7.738 GHz,-9.506
7.738 GHz,-9.502
7.739 GHz,-9.498
7.739 GHz,-9.494
7.739 GHz,-9.490
7.740 GHz,-9.486
7.740 GHz,-9.482
7.740 GHz,-9.478
7.740 GHz,-9.474
7.741 GHz,-9.470
7.741 GHz,-9.466
7.741 GHz,-9.462
7.742 GHz,-9.458
7.742 GHz,-9.454
7.742 GHz,-9.450
7.742 GHz,-9.446
7.743 GHz,-9.443
7.743 GHz,-9.439
7.743 GHz,-9.435
7.744 GHz,-9.431
7.744 GHz,-9.427
7.744 GHz,-9.423
7.744 GHz,-9.419
7.745 GHz,-9.415
7.745 GHz,-9.411
7.745 GHz,-9.408
7.745 GHz,-9.404
7.746 GHz,-9.400
7.746 GHz,-9.396
7.746 GHz,-9.392
7.747 GHz,-9.388
7.747 GHz,-9.384
7.747 GHz,-9.381
7.747 GHz,-9.377
7.748 GHz,-9.373
7.748 GHz,-9.369
7.748 GHz,-9.365
7.749 GHz,-9.361
7.749 GHz,-9.357
7.749 GHz,-9.354
7.749 GHz,-9.350
7.750 GHz,-9.346
7.750 GHz,-9.342
7.750 GHz,-9.338
7.751 GHz,-9.335
7.751 GHz,-9.331
7.751 GHz,-9.327
7.751 GHz,-9.323
7.752 GHz,-9.319
7.752 GHz,-9.315
7.752 GHz,-9.312
7.753 GHz,-9.308
7.753 GHz,-9.304
7.753 GHz,-9.300
7.753 GHz,-9.296
7.754 GHz,-9.292
7.754 GHz,-9.289
7.754 GHz,-9.285
7.755 GHz,-9.281
7.755 GHz,-9.277
7.755 GHz,-9.273
7.755 GHz,-9.270
7.756 GHz,-9.266
7.756 GHz,-9.262
7.756 GHz,-9.258
7.756 GHz,-9.254
7.757 GHz,-9.250
7.757 GHz,-9.247
7.757 GHz,-9.243
7.758 GHz,-9.239
7.758 GHz,-9.235
7.758 GHz,-9.231
7.758 GHz,-9.227
7.759 GHz,-9.223
7.759 GHz,-9.220
7.759 GHz,-9.216
7.760 GHz,-9.212
7.760 GHz,-9.208
7.760 GHz,-9.204
7.760 GHz,-9.200
7.761 GHz,-9.196
7.761 GHz,-9.193
7.761 GHz,-9.189
7.762 GHz,-9.185
7.762 GHz,-9.181
7.762 GHz,-9.177
7.762 GHz,-9.173
7.763 GHz,-9.170
7.763 GHz,-9.166
7.763 GHz,-9.162
7.763 GHz,-9.158
7.764 GHz,-9.154
7.764 GHz,-9.150
7.764 GHz,-9.147
7.765 GHz,-9.143
7.765 GHz,-9.139
7.765 GHz,-9.135
7.765 GHz,-9.131
7.766 GHz,-9.127
7.766 GHz,-9.124
7.766 GHz,-9.120
7.767 GHz,-9.116
7.767 GHz,-9.112
7.767 GHz,-9.108
7.767 GHz,-9.105
7.768 GHz,-9.101
7.768 GHz,-9.097
7.768 GHz,-9.093
7.769 GHz,-9.089
7.769 GHz,-9.085
7.769 GHz,-9.082
7.769 GHz,-9.078
7.770 GHz,-9.074
7.770 GHz,-9.070
7.770 GHz,-9.066
7.771 GHz,-9.063
7.771 GHz,-9.059
7.771 GHz,-9.055
7.771 GHz,-9.051
7.772 GHz,-9.047
7.772 GHz,-9.043
7.772 GHz,-9.039
7.772 GHz,-9.036
7.773 GHz,-9.032
7.773 GHz,-9.028
7.773 GHz,-9.024
7.774 GHz,-9.020
7.774 GHz,-9.016
7.774 GHz,-9.012
7.774 GHz,-9.009
7.775 GHz,-9.005
7.775 GHz,-9.001
7.775 GHz,-8.997
7.776 GHz,-8.993
7.776 GHz,-8.989
7.776 GHz,-8.985
7.776 GHz,-8.981
7.777 GHz,-8.977
7.777 GHz,-8.973
7.777 GHz,-8.970
7.778 GHz,-8.966
7.778 GHz,-8.962
7.778 GHz,-8.958
7.778 GHz,-8.954
7.779 GHz,-8.950
7.779 GHz,-8.946
7.779 GHz,-8.942
7.780 GHz,-8.938
7.780 GHz,-8.934
7.780 GHz,-8.930
7.780 GHz,-8.926
7.781 GHz,-8.922
7.781 GHz,-8.918
7.781 GHz,-8.914
7.782 GHz,-8.910
7.782 GHz,-8.906
7.782 GHz,-8.902
7.782 GHz,-8.898
7.783 GHz,-8.894
7.783 GHz,-8.890
7.783 GHz,-8.886
7.783 GHz,-8.882
7.784 GHz,-8.878
7.784 GHz,-8.874
7.784 GHz,-8.870
7.785 GHz,-8.866
7.785 GHz,-8.862
7.785 GHz,-8.858
7.785 GHz,-8.854
7.786 GHz,-8.850
7.786 GHz,-8.846
7.786 GHz,-8.842
7.787 GHz,-8.838
7.787 GHz,-8.834
7.787 GHz,-8.830
7.787 GHz,-8.826
7.788 GHz,-8.822
7.788 GHz,-8.818
7.788 GHz,-8.814
7.789 GHz,-8.810
7.789 GHz,-8.806
7.789 GHz,-8.801
7.789 GHz,-8.797
7.790 GHz,-8.793
7.790 GHz,-8.789
7.790 GHz,-8.785
7.790 GHz,-8.781
7.791 GHz,-8.777
7.791 GHz,-8.773
7.791 GHz,-8.769
7.792 GHz,-8.765
7.792 GHz,-8.761
7.792 GHz,-8.757
7.792 GHz,-8.753
7.793 GHz,-8.749
7.793 GHz,-8.745
7.793 GHz,-8.740
7.794 GHz,-8.736
7.794 GHz,-8.732
7.794 GHz,-8.728
7.794 GHz,-8.724
7.795 GHz,-8.720
7.795 GHz,-8.716
7.795 GHz,-8.712
7.796 GHz,-8.708
7.796 GHz,-8.703
7.796 GHz,-8.699
7.796 GHz,-8.695
7.797 GHz,-8.691
7.797 GHz,-8.687
7.797 GHz,-8.683
7.798 GHz,-8.679
7.798 GHz,-8.675
7.798 GHz,-8.670
7.798 GHz,-8.666
7.799 GHz,-8.662
7.799 GHz,-8.658
7.799 GHz,-8.654
7.800 GHz,-8.650
7.800 GHz,-8.645
7.800 GHz,-8.641
7.800 GHz,-8.637
7.801 GHz,-8.633
7.801 GHz,-8.629
7.801 GHz,-8.625
7.801 GHz,-8.620
7.802 GHz,-8.616
7.802 GHz,-8.612
7.802 GHz,-8.608
7.803 GHz,-8.604
7.803 GHz,-8.600
7.803 GHz,-8.596
7.803 GHz,-8.591
7.804 GHz,-8.587
7.804 GHz,-8.583
7.804 GHz,-8.579
7.805 GHz,-8.575
7.805 GHz,-8.571
7.805 GHz,-8.567
7.805 GHz,-8.562
7.806 GHz,-8.558
7.806 GHz,-8.554
7.806 GHz,-8.550
7.807 GHz,-8.546
7.807 GHz,-8.542
7.807 GHz,-8.538
7.807 GHz,-8.533
7.808 GHz,-8.529
7.808 GHz,-8.525
7.808 GHz,-8.521
7.809 GHz,-8.517
7.809 GHz,-8.513
7.809 GHz,-8.508
7.809 GHz,-8.504
7.810 GHz,-8.500
7.810 GHz,-8.496
7.810 GHz,-8.492
7.810 GHz,-8.487
7.811 GHz,-8.483
7.811 GHz,-8.479
7.811 GHz,-8.475
7.812 GHz,-8.470
7.812 GHz,-8.466
7.812 GHz,-8.462
7.812 GHz,-8.458
7.813 GHz,-8.453
7.813 GHz,-8.449
7.813 GHz,-8.445
7.814 GHz,-8.441
7.814 GHz,-8.436
7.814 GHz,-8.432
7.814 GHz,-8.428
7.815 GHz,-8.423
7.815 GHz,-8.419
7.815 GHz,-8.414
7.816 GHz,-8.410
7.816 GHz,-8.406
7.816 GHz,-8.401
7.816 GHz,-8.397
7.817 GHz,-8.392
7.817 GHz,-8.388
7.817 GHz,-8.384
7.817 GHz,-8.379
7.818 GHz,-8.375
7.818 GHz,-8.370
7.818 GHz,-8.366
7.819 GHz,-8.361
7.819 GHz,-8.357
7.819 GHz,-8.352
7.819 GHz,-8.348
7.820 GHz,-8.343
7.820 GHz,-8.338
7.820 GHz,-8.334
7.821 GHz,-8.329
7.821 GHz,-8.325
7.821 GHz,-8.320
7.821 GHz,-8.315
7.822 GHz,-8.311
7.822 GHz,-8.306
7.822 GHz,-8.301
7.823 GHz,-8.297
7.823 GHz,-8.292
7.823 GHz,-8.287
7.823 GHz,-8.283
7.824 GHz,-8.278
7.824 GHz,-8.273
7.824 GHz,-8.269
7.825 GHz,-8.264
7.825 GHz,-8.259
7.825 GHz,-8.255
7.825 GHz,-8.250
7.826 GHz,-8.245
7.826 GHz,-8.241
7.826 GHz,-8.236
7.827 GHz,-8.231
7.827 GHz,-8.226
7.827 GHz,-8.222
7.827 GHz,-8.217
7.828 GHz,-8.212
7.828 GHz,-8.207
7.828 GHz,-8.203
7.828 GHz,-8.198
7.829 GHz,-8.193
7.829 GHz,-8.188
7.829 GHz,-8.184
7.830 GHz,-8.179
7.830 GHz,-8.174
7.830 GHz,-8.169
7.830 GHz,-8.164
7.831 GHz,-8.159
7.831 GHz,-8.155
7.831 GHz,-8.150
7.832 GHz,-8.145
7.832 GHz,-8.140
7.832 GHz,-8.135
7.832 GHz,-8.130
7.833 GHz,-8.125
7.833 GHz,-8.120
7.833 GHz,-8.115
7.834 GHz,-8.110
7.834 GHz,-8.105
7.834 GHz,-8.101
7.834 GHz,-8.096
7.835 GHz,-8.091
7.835 GHz,-8.086
7.835 GHz,-8.081
7.835 GHz,-8.075
7.836 GHz,-8.070
7.836 GHz,-8.065
7.836 GHz,-8.060
7.837 GHz,-8.055
7.837 GHz,-8.050
7.837 GHz,-8.045
7.837 GHz,-8.040
7.838 GHz,-8.035
7.838 GHz,-8.030
7.838 GHz,-8.025
7.839 GHz,-8.019
7.839 GHz,-8.014
7.839 GHz,-8.009
7.839 GHz,-8.004
7.840 GHz,-7.998
7.840 GHz,-7.993
7.840 GHz,-7.988
7.841 GHz,-7.983
7.841 GHz,-7.977
7.841 GHz,-7.972
7.841 GHz,-7.966
7.842 GHz,-7.961
7.842 GHz,-7.955
7.842 GHz,-7.950
7.843 GHz,-7.944
7.843 GHz,-7.938
7.843 GHz,-7.933
7.843 GHz,-7.927
7.844 GHz,-7.921
7.844 GHz,-7.915
7.844 GHz,-7.910
7.845 GHz,-7.904
7.845 GHz,-7.898
7.845 GHz,-7.892
7.845 GHz,-7.886
7.846 GHz,-7.880
7.846 GHz,-7.874
7.846 GHz,-7.868
7.846 GHz,-7.862
7.847 GHz,-7.856
7.847 GHz,-7.850
7.847 GHz,-7.844
7.848 GHz,-7.838
7.848 GHz,-7.832
7.848 GHz,-7.826
7.848 GHz,-7.820
7.849 GHz,-7.814
7.849 GHz,-7.809
7.849 GHz,-7.803
7.850 GHz,-7.797
7.850 GHz,-7.791
7.850 GHz,-7.785
7.850 GHz,-7.779
7.851 GHz,-7.773
7.851 GHz,-7.767
7.851 GHz,-7.761
7.852 GHz,-7.755
7.852 GHz,-7.749
7.852 GHz,-7.744
7.852 GHz,-7.738
7.853 GHz,-7.732
7.853 GHz,-7.726
7.853 GHz,-7.721
7.854 GHz,-7.715
7.854 GHz,-7.709
7.854 GHz,-7.704
7.854 GHz,-7.698
7.855 GHz,-7.692
7.855 GHz,-7.687
7.855 GHz,-7.681
7.855 GHz,-7.676
7.856 GHz,-7.670
7.856 GHz,-7.665
7.856 GHz,-7.660
7.857 GHz,-7.654
7.857 GHz,-7.649
7.857 GHz,-7.644
7.857 GHz,-7.639
7.858 GHz,-7.634
7.858 GHz,-7.629
7.858 GHz,-7.624
7.859 GHz,-7.619
7.859 GHz,-7.614
7.859 GHz,-7.609
7.859 GHz,-7.604
7.860 GHz,-7.599
7.860 GHz,-7.595
7.860 GHz,-7.590
7.861 GHz,-7.585
7.861 GHz,-7.581
7.861 GHz,-7.576
7.861 GHz,-7.571
7.862 GHz,-7.566
7.862 GHz,-7.562
7.862 GHz,-7.557
7.862 GHz,-7.552
7.863 GHz,-7.547
7.863 GHz,-7.542
7.863 GHz,-7.538
7.864 GHz,-7.533
7.864 GHz,-7.528
7.864 GHz,-7.523
7.864 GHz,-7.518
7.865 GHz,-7.513
7.865 GHz,-7.509
7.865 GHz,-7.504
7.866 GHz,-7.499
7.866 GHz,-7.494
7.866 GHz,-7.489
7.866 GHz,-7.484
7.867 GHz,-7.480
7.867 GHz,-7.475
7.867 GHz,-7.470
7.868 GHz,-7.465
7.868 GHz,-7.461
7.868 GHz,-7.456
7.868 GHz,-7.451
7.869 GHz,-7.446
7.869 GHz,-7.442
7.869 GHz,-7.437
7.870 GHz,-7.432
7.870 GHz,-7.428
7.870 GHz,-7.423
7.870 GHz,-7.419
7.871 GHz,-7.414
7.871 GHz,-7.410
7.871 GHz,-7.405
7.872 GHz,-7.401
7.872 GHz,-7.396
7.872 GHz,-7.392
7.872 GHz,-7.388
7.873 GHz,-7.384
7.873 GHz,-7.379
7.873 GHz,-7.375
7.873 GHz,-7.371
7.874 GHz,-7.367
7.874 GHz,-7.363
7.874 GHz,-7.359
7.875 GHz,-7.355
7.875 GHz,-7.351
7.875 GHz,-7.348
7.875 GHz,-7.344
7.876 GHz,-7.340
7.876 GHz,-7.337
7.876 GHz,-7.333
7.877 GHz,-7.330
7.877 GHz,-7.326
7.877 GHz,-7.323
7.877 GHz,-7.320
7.878 GHz,-7.317
7.878 GHz,-7.314
7.878 GHz,-7.311
7.879 GHz,-7.308
7.879 GHz,-7.305
7.879 GHz,-7.302
7.879 GHz,-7.300
7.880 GHz,-7.297
7.880 GHz,-7.295
7.880 GHz,-7.292
7.880 GHz,-7.290
7.881 GHz,-7.288
7.881 GHz,-7.286
7.881 GHz,-7.284
7.882 GHz,-7.282
7.882 GHz,-7.280
7.882 GHz,-7.278
7.882 GHz,-7.277
7.883 GHz,-7.275
7.883 GHz,-7.274
7.883 GHz,-7.272
7.884 GHz,-7.271
7.884 GHz,-7.270
7.884 GHz,-7.269
7.884 GHz,-7.268
7.885 GHz,-7.267
7.885 GHz,-7.266
7.885 GHz,-7.265
7.886 GHz,-7.264
7.886 GHz,-7.263
7.886 GHz,-7.262
7.886 GHz,-7.262
7.887 GHz,-7.261
7.887 GHz,-7.260
7.887 GHz,-7.260
7.888 GHz,-7.259
7.888 GHz,-7.259
7.888 GHz,-7.258
7.888 GHz,-7.258
7.889 GHz,-7.257
7.889 GHz,-7.257
7.889 GHz,-7.256
7.889 GHz,-7.256
7.890 GHz,-7.256
7.890 GHz,-7.255
7.890 GHz,-7.255
7.891 GHz,-7.255
7.891 GHz,-7.255
7.891 GHz,-7.254
7.891 GHz,-7.254
7.892 GHz,-7.254
7.892 GHz,-7.253
7.892 GHz,-7.253
7.893 GHz,-7.253
7.893 GHz,-7.253
7.893 GHz,-7.252
7.893 GHz,-7.252
7.894 GHz,-7.252
7.894 GHz,-7.252
7.894 GHz,-7.251
7.895 GHz,-7.251
7.895 GHz,-7.251
7.895 GHz,-7.250
7.895 GHz,-7.250
7.896 GHz,-7.250
7.896 GHz,-7.249
7.896 GHz,-7.249
7.897 GHz,-7.248
7.897 GHz,-7.248
7.897 GHz,-7.247
7.897 GHz,-7.247
7.898 GHz,-7.246
7.898 GHz,-7.245
7.898 GHz,-7.245
7.899 GHz,-7.244
7.899 GHz,-7.243
7.899 GHz,-7.242
7.899 GHz,-7.242
7.900 GHz,-7.241
7.900 GHz,-7.240
7.900 GHz,-7.239
7.900 GHz,-7.238
7.901 GHz,-7.237
7.901 GHz,-7.236
7.901 GHz,-7.235
7.902 GHz,-7.234
7.902 GHz,-7.233
7.902 GHz,-7.232
7.902 GHz,-7.232
7.903 GHz,-7.231
7.903 GHz,-7.230
7.903 GHz,-7.229
7.904 GHz,-7.228
7.904 GHz,-7.228
7.904 GHz,-7.227
7.904 GHz,-7.226
7.905 GHz,-7.225
7.905 GHz,-7.225
7.905 GHz,-7.224
7.906 GHz,-7.223
7.906 GHz,-7.223
7.906 GHz,-7.222
7.906 GHz,-7.221
7.907 GHz,-7.221
7.907 GHz,-7.220
7.907 GHz,-7.219
7.907 GHz,-7.218
7.908 GHz,-7.218
7.908 GHz,-7.217
7.908 GHz,-7.216
7.909 GHz,-7.216
7.909 GHz,-7.215
7.909 GHz,-7.214
7.909 GHz,-7.214
7.910 GHz,-7.213
7.910 GHz,-7.212
7.910 GHz,-7.211
7.911 GHz,-7.211
7.911 GHz,-7.210
7.911 GHz,-7.209
7.911 GHz,-7.209
7.912 GHz,-7.208
7.912 GHz,-7.207
7.912 GHz,-7.206
7.913 GHz,-7.205
7.913 GHz,-7.205
7.913 GHz,-7.204
7.913 GHz,-7.203
7.914 GHz,-7.202
7.914 GHz,-7.201
7.914 GHz,-7.200
7.915 GHz,-7.199
7.915 GHz,-7.198
7.915 GHz,-7.197
7.915 GHz,-7.196
7.916 GHz,-7.195
7.916 GHz,-7.194
7.916 GHz,-7.193
7.917 GHz,-7.192
7.917 GHz,-7.191
7.917 GHz,-7.190
7.917 GHz,-7.189
7.918 GHz,-7.187
7.918 GHz,-7.186
7.918 GHz,-7.185
7.918 GHz,-7.184
7.919 GHz,-7.182
7.919 GHz,-7.181
7.919 GHz,-7.180
7.920 GHz,-7.178
7.920 GHz,-7.177
7.920 GHz,-7.175
7.920 GHz,-7.174
7.921 GHz,-7.172
7.921 GHz,-7.170
7.921 GHz,-7.169
7.922 GHz,-7.167
7.922 GHz,-7.166
7.922 GHz,-7.164
7.922 GHz,-7.162
7.923 GHz,-7.161
7.923 GHz,-7.159
7.923 GHz,-7.157
7.924 GHz,-7.155
7.924 GHz,-7.154
7.924 GHz,-7.152
7.924 GHz,-7.150
7.925 GHz,-7.148
7.925 GHz,-7.147
7.925 GHz,-7.145
7.926 GHz,-7.143
7.926 GHz,-7.141
7.926 GHz,-7.139
7.926 GHz,-7.137
7.927 GHz,-7.135
